"user.id","signup.date"
"532bba134efa972750f363ef",2014-03-21
"52c02f80b6a88e9514da9325",2013-12-29
"5334354d4efa972750f43d4b",2014-03-27
"52d6d403b6a88e9514e06bc1",2014-01-15
"534d50f84efa972750f72601",2014-04-15
"520a323f217c626224c1058e",2013-08-13
"532f1e8a4efa972750f3b961",2014-03-23
"5259c0d1b6a88e9514ad741a",2013-10-12
"526b094db6a88e9514b2c483",2013-10-26
"5207cbc1217c626224c0162d",2013-08-11
"52db28a7b6a88e9514e0e254",2014-01-19
"51ffbaeb217c626224bd166b",2013-08-05
"5310bfda4efa972750e7d802",2014-02-28
"52a04a1ab6a88e9514cc087b",2013-12-05
"52a5471cb6a88e9514ce3083",2013-12-09
"523615d5217c626224d2e140",2013-09-15
"5293d42ab6a88e9514c8ae4f",2013-11-25
"5246e4a7b6a88e9514a8ec9a",2013-10-12
"529026e7b6a88e9514c625a2",2013-11-23
"51f7b74b217c626224bab7b0",2013-07-30
"52b21b5ab6a88e9514d6b1ec",2013-12-20
"527eabedb6a88e9514ba4e4e",2013-11-09
"52a37291b6a88e9514cd289a",2013-12-07
"52cef4c1b6a88e9514df80f5",2014-01-09
"52582f13b6a88e9514ad1291",2013-10-11
"525eea94b6a88e9514afc393",2013-10-16
"528d22a9b6a88e9514c454e8",2013-11-20
"52900eb1b6a88e9514c61137",2013-11-23
"52740210b6a88e9514b58b86",2013-11-01
"52b26df9b6a88e9514d6d59e",2013-12-19
"532614cf4efa972750ea3c7f",2014-03-16
"533251ad4efa972750f41976",2014-03-26
"52b30766b6a88e9514d7018c",2013-12-19
"53475f4b4efa972750f6ac67",2014-04-11
"52f6aa95b6a88e9514ea8bc2",2014-02-08
"52a17990b6a88e9514cc619b",2013-12-06
"5294f904b6a88e9514c936db",2013-11-26
"533d46b84efa972750f58774",2014-04-03
"5274038ab6a88e9514b58c19",2013-11-01
"533a46944efa972750f4dca5",2014-04-01
"535002934efa972750f78034",2014-04-17
"53278c6b4efa972750ea8dd4",2014-03-17
"52841cefb6a88e9514bd5aa2",2013-11-14
"51901eb134b9b0a8049b9f39",2013-05-12
"53240b864efa972750ea03d6",2014-03-15
"5355e1fa4efa972750f86275",2014-04-22
"52be4e62b6a88e9514da7dfe",2013-12-28
"531b290f4efa972750e8bbd6",2014-03-08
"531d6a924efa972750e93a0b",2014-03-10
"535ae0d44efa972750f8fa98",2014-04-25
"52b6d093b6a88e9514d80ea5",2013-12-22
"5318b7754efa972750e88dee",2014-03-06
"530e60a74efa972750e7b924",2014-02-26
"5344c43b4efa972750f66a9a",2014-04-09
"528adf0fb6a88e9514c25f62",2013-11-19
"51d76601217c626224af82e2",2013-07-06
"519535b934b9b0a8049d1b2a",2013-05-16
"5253a303b6a88e9514ac25f3",2013-10-08
"51d3dc1f217c626224aeb034",2013-07-03
"520bc25c217c626224c192e6",2013-08-14
"520e8e29217c626224c2aa0c",2013-08-16
"51ec39ea217c626224b6801c",2013-07-21
"5182825f34b9b0a80499d36b",2013-05-02
"51d4217d217c626224aeb99e",2013-07-03
"529b8167b6a88e9514ca75bb",2013-12-01
"527ab9d7b6a88e9514b7ed57",2013-11-06
"5271bdabb6a88e9514b4f91b",2013-10-31
"52747164b6a88e9514b5ac62",2013-11-02
"52890654b6a88e9514c05199",2013-11-17
"52b20204b6a88e9514d6a645",2013-12-18
"5274e869b6a88e9514b5b9fb",2013-11-02
"51b8e9f0217c626224a729c7",2013-06-12
"518283e334b9b0a80499d3d7",2013-05-02
"519d100434b9b0a8049f20c7",2013-05-22
"527452d1b6a88e9514b5a4ca",2013-11-02
"52898e98b6a88e9514c108fb",2013-11-18
"52643b26b6a88e9514b0d14f",2013-10-20
"52c7a8feb6a88e9514decabe",2014-01-04
"52447106b6a88e9514a8505c",2013-09-26
"529290d4b6a88e9514c7a9ea",2013-11-24
"533f679f4efa972750f5c27b",2014-04-05
"52dc8cd6b6a88e9514e10562",2014-01-20
"522b2fb0217c626224ced61f",2013-09-07
"51e85dc3217c626224b5399e",2013-07-18
"52744c9bb6a88e9514b5a369",2013-11-02
"52126da6217c626224c42b8c",2013-08-19
"5293ed38b6a88e9514c8b83e",2013-11-26
"51ad686d34b9b0a804a2090d",2013-06-04
"520a8ee0217c626224c133a1",2013-08-13
"51ba8f45217c626224a77419",2013-06-14
"525e6c28b6a88e9514af8b7c",2013-10-16
"527462dfb6a88e9514b5a8b5",2013-11-02
"5298b489b6a88e9514ca0429",2013-11-29
"5290f1f7b6a88e9514c69ec6",2013-11-23
"52913ecbb6a88e9514c6dba6",2013-11-23
"51b672f3217c626224a69da9",2013-06-11
"5218a1ea217c626224c692d0",2013-08-24
"523715e5217c626224d341dd",2013-09-16
"52873336b6a88e9514bee437",2013-11-16
"5294eab1b6a88e9514c92ce2",2013-11-26
"52b9ef69b6a88e9514da413b",2013-12-24
"5189832a34b9b0a8049abb86",2013-05-07
"51aead07ca452749650002e8",2013-06-05
"51c5042c217c626224a983d2",2013-06-22
"520af1e4217c626224c1579f",2013-08-14
"52309347217c626224d1280f",2013-09-26
"524c0927b6a88e9514aa68fc",2013-10-02
"529d6331b6a88e9514cb3da9",2013-12-03
"5297f760b6a88e9514c9eedf",2013-11-29
"5273e6abb6a88e9514b57dfa",2013-11-01
"5226dd6d217c626224cd3814",2013-09-04
"52be6b43b6a88e9514da7fb5",2013-12-28
"5207dfcb217c626224c02550",2013-08-11
"5281b072b6a88e9514bc1351",2013-11-12
"5272bb84b6a88e9514b533e8",2013-10-31
"52a6f6a8b6a88e9514cf7458",2013-12-10
"52a37f83b6a88e9514cd2ec0",2013-12-07
"5288606bb6a88e9514bfe11e",2013-11-17
"53330d0f4efa972750f426aa",2014-03-26
"52a7b911b6a88e9514d019b4",2013-12-11
"51bb2f7c217c626224a78a5e",2013-06-14
"5241cc77cb48aa9fc797ebb7",2013-09-24
"521e4c55217c626224c8d7a5",2013-08-28
"52354b90217c626224d2b2fd",2013-09-15
"5342158c4efa972750f5f398",2014-04-07
"526cab6fb6a88e9514b32d0d",2013-10-27
"5279430cb6a88e9514b74c67",2013-11-05
"51a6564534b9b0a804a0bb1f",2013-05-29
"52ae3178b6a88e9514d467fc",2013-12-15
"51e9cb82217c626224b5fca5",2013-07-19
"51d69a44217c626224af4f5b",2013-07-05
"5255d0c3b6a88e9514ac932e",2013-10-09
"528e98cab6a88e9514c53f43",2013-11-21
"526bbd36b6a88e9514b2e01a",2013-10-26
"52c8e3f5b6a88e9514dede7d",2014-01-05
"51c9ba7f217c626224aa80bb",2013-06-25
"52334110217c626224d23161",2013-09-13
"519ae3c534b9b0a8049e9cac",2013-05-21
"52aca8aeb6a88e9514d38f34",2013-12-14
"528d6aa7b6a88e9514c489c5",2013-11-21
"528a5d97b6a88e9514c1d378",2013-11-18
"5355c6194efa972750f86003",2014-04-22
"51aa302534b9b0a804a16b79",2013-06-01
"51e6db54217c626224b49eb2",2013-07-17
"51f42cad217c626224b9b52c",2013-07-27
"520333bd217c626224be4127",2013-08-08
"5199854434b9b0a8049e283f",2013-05-20
"5196be0934b9b0a8049d7ba1",2013-05-17
"52261b8e217c626224cce62e",2013-09-03
"52127bf7217c626224c43980",2013-08-19
"52360c40217c626224d2de53",2013-09-15
"52698b41b6a88e9514b27f4d",2013-10-30
"52751e92b6a88e9514b5cce7",2013-11-02
"525f45c9b6a88e9514afe37a",2013-10-17
"527338a0b6a88e9514b55143",2013-11-01
"528625afb6a88e9514be3556",2013-11-15
"52775076b6a88e9514b6874e",2013-11-04
"52925916b6a88e9514c77af4",2013-11-24
"52994aa8b6a88e9514ca2301",2013-11-30
"52969e67b6a88e9514c9badb",2013-11-28
"52018209217c626224bda68f",2013-08-06
"5273d3b3b6a88e9514b57409",2013-11-01
"529cea05b6a88e9514cb11a7",2013-12-02
"5210cc20217c626224c35c2a",2013-08-18
"529e60a4b6a88e9514cb7aab",2013-12-03
"52a24049b6a88e9514ccae86",2013-12-06
"5284f1c9b6a88e9514bdb07f",2013-11-14
"526485a3b6a88e9514b0f49e",2013-10-21
"51a95de434b9b0a804a150d3",2013-06-01
"5274be8fb6a88e9514b5b65f",2013-11-02
"5241e8f8cb48aa9fc797f967",2013-09-24
"52fa66afb6a88e9514eacdb0",2014-02-11
"51e975a5217c626224b596fa",2013-07-19
"5255fc8ab6a88e9514ac9d8e",2013-10-10
"5271d17eb6a88e9514b4fe7f",2013-10-31
"5254a73bb6a88e9514ac580b",2013-10-09
"5294c511b6a88e9514c9158c",2013-11-26
"529cd52cb6a88e9514cb052f",2013-12-02
"5273efebb6a88e9514b5828b",2013-11-01
"52632c93b6a88e9514b0977e",2013-10-20
"5297e682b6a88e9514c9ec6f",2013-11-29
"522ff9f7217c626224d0f4f9",2013-09-11
"5275a46cb6a88e9514b5fd5e",2013-11-03
"52a67defb6a88e9514cf236f",2013-12-10
"52550a71b6a88e9514ac60a8",2013-10-09
"5313e7c24efa972750e7fa0a",2014-03-03
"530a3aed4efa972750e752f1",2014-02-23
"52756fcfb6a88e9514b5ec3c",2013-11-02
"528d1bccb6a88e9514c44f83",2013-11-20
"534229794efa972750f5f55f",2014-04-07
"526feb94b6a88e9514b44832",2013-10-29
"534aae1b4efa972750f6dc65",2014-04-13
"5282d47eb6a88e9514bcb191",2013-11-13
"528bc5b2b6a88e9514c33f5d",2013-11-19
"53059a654efa972750e71bbd",2014-02-20
"52805806b6a88e9514bb31d1",2013-11-11
"52bedcc1b6a88e9514da826f",2013-12-28
"517dbcd534b9b0a80498d407",2013-04-29
"5298c638b6a88e9514ca081f",2013-11-29
"53162bb54efa972750e85769",2014-03-04
"5313f9d84efa972750e7faa1",2014-03-03
"53581a8b4efa972750f8becb",2014-04-23
"528858b9b6a88e9514bfd808",2013-11-17
"52db24d8b6a88e9514e0e19b",2014-01-19
"52fe853ab6a88e9514eb0a21",2014-03-20
"528b34a9b6a88e9514c2a85d",2013-11-19
"52800cfbb6a88e9514bb05d1",2013-11-10
"534d41894efa972750f72467",2014-04-15
"535c1c0f4efa972750f90dde",2014-04-26
"52a5474db6a88e9514ce30bf",2013-12-09
"52a7c6fcb6a88e9514d02918",2013-12-11
"5088a5bbdc87ac0b4fa75f7c",2013-07-15
"5273d519b6a88e9514b574ba",2013-11-01
"51acf21334b9b0a804a1ef2e",2013-06-03
"529d0b10b6a88e9514cb1d73",2013-12-02
"52983c21b6a88e9514c9f8b6",2013-11-29
"5267606ab6a88e9514b208b8",2013-10-23
"52a1c263b6a88e9514cc6b45",2013-12-06
"52539289b6a88e9514ac24ac",2013-10-08
"529cfd37b6a88e9514cb181d",2013-12-02
"5266e5b5b6a88e9514b1d344",2013-10-22
"52a3bc5db6a88e9514cd4bf7",2013-12-08
"5292d4f2b6a88e9514c7f38e",2013-11-25
"51c44dae217c626224a95d93",2013-06-21
"52ac8905b6a88e9514d37804",2013-12-14
"51e980a6217c626224b59b93",2013-07-19
"529ed095b6a88e9514cba9a1",2013-12-04
"52a382d7b6a88e9514cd305b",2013-12-07
"528cec1cb6a88e9514c42471",2013-11-20
"52af95b1b6a88e9514d5590d",2013-12-17
"53038ee44efa972750e702a0",2014-02-18
"51f1567f217c626224b87bbe",2013-07-25
"52afe452b6a88e9514d58498",2013-12-17
"52f737b0b6a88e9514ea924f",2014-02-09
"52a912c3b6a88e9514d14154",2013-12-12
"51eb44e3217c626224b650f2",2013-07-21
"52b3a00cb6a88e9514d78735",2013-12-20
"52e0a607b6a88e9514e1978a",2014-01-23
"532b2f524efa972750f357d1",2014-03-20
"533347ef4efa972750f42e5c",2014-03-26
"527bc835b6a88e9514b8817a",2013-11-07
"51ae27af6b7f67981000000c",2013-06-04
"52386e77217c626224d3c49b",2013-09-17
"52289743217c626224cdf250",2013-09-05
"51991dd134b9b0a8049e042a",2013-05-19
"52ba50cdb6a88e9514da467e",2013-12-25
"51f0b5a0217c626224b84b05",2013-07-25
"5273d047b6a88e9514b57220",2013-11-01
"51c26c74217c626224a9162f",2013-06-20
"51f30bcc217c626224b9674b",2013-07-26
"533b1ba44efa972750f4f326",2014-04-01
"518b187634b9b0a8049b04c7",2013-05-09
"51c505eb217c626224a9842e",2013-06-22
"52d32368b6a88e9514dff254",2014-01-12
"52c5d490b6a88e9514deaa10",2014-01-02
"51e7c9b4217c626224b4f794",2013-07-18
"5248d372b6a88e9514a950d3",2013-09-30
"51d223d0217c626224accd23",2013-07-02
"51e3ec0a217c626224b372d3",2013-07-15
"532aa7814efa972750f347b6",2014-03-20
"5226056f217c626224ccd523",2013-09-03
"518002af34b9b0a804995822",2013-04-30
"52201381217c626224ca3bae",2013-08-30
"5286e114b6a88e9514beb7c6",2013-11-16
"526c6651b6a88e9514b31c71",2013-10-27
"5340e6dc4efa972750f5db7e",2014-04-06
"520fd5ac217c626224c31650",2013-08-17
"52743435b6a88e9514b59d41",2013-11-01
"5272de5eb6a88e9514b53ba4",2013-10-31
"52843989b6a88e9514bd6ac7",2013-11-14
"52a78038b6a88e9514cfeaef",2013-12-10
"52b10d4bb6a88e9514d62149",2013-12-18
"52630d75b6a88e9514b090d0",2013-10-19
"529116fdb6a88e9514c6bd84",2013-11-23
"52d58bfab6a88e9514e05772",2014-01-14
"51e0d5bb217c626224b2bc15",2013-07-13
"51f1df1a217c626224b8c96f",2013-07-26
"5182a28e34b9b0a80499db95",2013-05-02
"5235c5ff217c626224d2c659",2013-09-15
"519535af34b9b0a8049d1a37",2013-05-16
"534681454efa972750f695b3",2014-04-10
"51c31993217c626224a92a33",2013-06-20
"51e3ce30217c626224b361b1",2013-07-15
"5290a075b6a88e9514c661a5",2013-11-23
"51c6effc217c626224a9c722",2013-06-23
"52112682217c626224c38a70",2013-08-18
"5199833a34b9b0a8049e277d",2013-05-20
"5280fe5eb6a88e9514bb92c6",2013-11-11
"518c1c0234b9b0a8049b1f09",2013-05-09
"527f40fab6a88e9514baa31b",2013-11-10
"5353c7154efa972750f7d38e",2014-04-20
"51b641b9217c626224a68ab8",2013-06-10
"52793a16b6a88e9514b74864",2013-11-05
"5285b5c7b6a88e9514be1787",2013-11-15
"5307c5e04efa972750e7374c",2014-02-21
"5342d6c54efa972750f6221d",2014-04-07
"52ff6f37b6a88e9514eb1284",2014-02-15
"518d113934b9b0a8049b36b3",2013-05-10
"52b21bddb6a88e9514d6b24f",NA
"52dfdd4fb6a88e9514e17c04",2014-01-22
"52ab7030b6a88e9514d30729",2013-12-13
"533a42804efa972750f4dc42",2014-04-01
"52df0130b6a88e9514e16bb8",2014-01-21
"53567eaa4efa972750f86da4",2014-04-22
"52c9b83eb6a88e9514dee913",2014-01-05
"535889934efa972750f8c7d7",2014-04-24
"527da763b6a88e9514b9b7f5",2013-11-09
"518bad0334b9b0a8049b0e06",2013-05-09
"5180439834b9b0a804996906",2013-04-30
"4efcc8bb62047742c937842b",2013-05-18
"519be02734b9b0a8049ed599",2013-05-21
"51aa98da34b9b0a804a17fe9",2013-06-02
"4fbe888262047742c9639aeb",2013-05-31
"51edab5c217c626224b6f8aa",2013-07-22
"51f348a2217c626224b981ff",2013-07-27
"51b32d44217c626224a60189",2013-06-08
"518ef93f34b9b0a8049b7acc",2013-05-12
"5221089f217c626224caa83d",2013-08-30
"5228b3f3217c626224ce0cd1",2013-09-05
"51b14da5217c626224a5c0bd",2013-06-07
"52978e13b6a88e9514c9e08a",2013-11-28
"523b32aa217c626224d4db8c",2013-09-19
"52b335ceb6a88e9514d71a21",2013-12-19
"52b3aa19b6a88e9514d78d65",2013-12-20
"51e642c3217c626224b46ea4",2013-07-17
"52742d8bb6a88e9514b59b61",2013-11-01
"535161764efa972750f79c47",2014-04-18
"533b162f4efa972750f4f282",2014-04-01
"53349c314efa972750f44c23",2014-03-27
"5182866534b9b0a80499d484",2013-05-02
"52c72d76b6a88e9514dec0f5",2014-01-03
"520b9e32217c626224c17d27",2013-08-14
"5238cbab217c626224d3fd82",2013-09-17
"526f08a0b6a88e9514b40bd0",2013-10-29
"52aa08c1b6a88e9514d20a08",2013-12-12
"534674384efa972750f694f9",2014-04-10
"52b25a41b6a88e9514d6cc1e",2013-12-19
"52f02089b6a88e9514ea2bf1",2014-02-03
"51b3f86c217c626224a61fda",2013-06-09
"5208f8fa217c626224c0a655",2013-08-12
"522b6a0a217c626224cf0d1c",2013-09-07
"52a4f62db6a88e9514cddeb8",2013-12-08
"529be684b6a88e9514ca94e9",2013-12-02
"527c0cc3b6a88e9514b8acb7",2013-11-07
"51c3424d217c626224a933f8",2013-06-20
"529f54e5b6a88e9514cbc261",2013-12-04
"533320744efa972750f428d9",2014-03-26
"5315f9044efa972750e853dc",2014-03-04
"52f13e5db6a88e9514ea39a6",2014-02-04
"530b62ab4efa972750e78b1c",2014-02-24
"535acce64efa972750f8f8b9",2014-04-25
"528d7eabb6a88e9514c49a8e",2013-11-21
"51eac103217c626224b62f82",2013-07-20
"5293c194b6a88e9514c8a58f",2013-11-25
"52d1fe1bb6a88e9514dfe65f",2014-01-12
"52e9cffcb6a88e9514e257a6",2014-01-30
"524e3443b6a88e9514ab0acc",2013-10-04
"530e24234efa972750e7b3d2",2014-02-26
"52ee57d6b6a88e9514e9e7d4",2014-02-02
"52ce23d9b6a88e9514df74a5",2014-01-09
"51c0f497217c626224a8cfe4",2013-06-19
"532b3ed14efa972750f359df",2014-03-20
"51db3398217c626224b071e2",2013-07-08
"51d5a05d217c626224af2414",2013-07-04
"51c3b073217c626224a948a8",2013-06-21
"51b95ae6217c626224a73fde",2013-06-13
"519b635f34b9b0a8049ead81",2013-05-21
"5192150834b9b0a8049c00d0",2013-05-14
"52172e37217c626224c60dfc",2013-08-23
"520a6225217c626224c12060",2013-08-13
"52260997217c626224ccda3a",2013-09-03
"51813ff834b9b0a8049992a3",2013-05-01
"5255f2b1b6a88e9514ac9b83",2013-10-10
"52694896b6a88e9514b26bda",2013-10-24
"524b97cfb6a88e9514aa5d43",2013-10-02
"528459d1b6a88e9514bd7dff",2013-11-14
"528e3ed0b6a88e9514c4ffb8",2013-11-21
"52769e99b6a88e9514b6394c",2013-11-03
"5299387cb6a88e9514ca1fb0",2013-11-30
"529ab479b6a88e9514ca561f",2013-12-01
"527ec024b6a88e9514ba5886",2013-11-09
"5241e407cb48aa9fc797f747",2013-09-24
"5282beb3b6a88e9514bca5e3",2013-11-12
"5198eb6e34b9b0a8049df3fe",2013-05-19
"5243d1bdb6a88e9514a81d93",2013-09-26
"52459815b6a88e9514a8a338",2013-09-27
"52a78b20b6a88e9514cff427",2013-12-10
"528a25c3b6a88e9514c19f5a",2013-11-18
"5275317fb6a88e9514b5d417",2013-11-02
"52522cb3b6a88e9514abca0a",2013-10-07
"52b252c8b6a88e9514d6c8a2",2013-12-19
"5244f223b6a88e9514a87b8a",2013-09-27
"529e324cb6a88e9514cb6f46",2013-12-03
"528e12bbb6a88e9514c4da63",2013-11-21
"528d648bb6a88e9514c484fc",2013-11-21
"52953118b6a88e9514c950f6",2013-11-26
"5275a451b6a88e9514b5fd50",2013-11-03
"526016a8b6a88e9514b0106b",2013-10-17
"52af5b64b6a88e9514d5387c",2013-12-16
"5306c2734efa972750e7291c",2014-02-21
"52824816b6a88e9514bc5cd4",2013-11-12
"529069dfb6a88e9514c65576",2013-11-23
"528c5605b6a88e9514c3c677",2013-11-20
"526802dfb6a88e9514b22ac3",2013-10-23
"534b2f844efa972750f6e4cc",2014-04-14
"533918794efa972750f4a860",2014-03-31
"5274af7bb6a88e9514b5b5a7",2013-11-02
"52aa44b1b6a88e9514d23d75",2013-12-12
"52adf491b6a88e9514d43cdf",2013-12-15
"52a5f273b6a88e9514cead75",2013-12-09
"52e7f45bb6a88e9514e2274b",2014-01-28
"52b1a1d2b6a88e9514d64d30",2013-12-18
"5338379b4efa972750f4984f",2014-03-30
"530c93f84efa972750e79a94",2014-02-25
"533984504efa972750f4c64c",2014-03-31
"52a4bd2eb6a88e9514cdb150",2013-12-08
"52b3ca17b6a88e9514d7a43b",2013-12-20
"5274569ab6a88e9514b5a5ab",2013-11-02
"5305b0924efa972750e71c7c",2014-02-20
"534c84064efa972750f71837",2014-04-15
"534749c24efa972750f6ab2f",2014-04-11
"530beda14efa972750e79419",2014-02-25
"5329012f4efa972750f309f9",2014-03-19
"52f9880bb6a88e9514eac16b",2014-02-11
"52a3f37cb6a88e9514cd669e",2013-12-08
"526a37b2b6a88e9514b297fa",2013-10-25
"51d2dad3217c626224ae4bb1",2013-07-02
"5282d33ab6a88e9514bcb0d6",2013-11-13
"52b2b48eb6a88e9514d6ef46",2013-12-19
"527708f0b6a88e9514b66c7e",2013-11-04
"5283a026b6a88e9514bd0f0d",2013-11-13
"51f61028217c626224ba30e8",2013-07-29
"529a2ef6b6a88e9514ca427e",2013-11-30
"529354f0b6a88e9514c84ea5",2013-11-25
"5286c224b6a88e9514bea259",2013-11-16
"52a77a21b6a88e9514cfe587",2013-12-10
"52a49486b6a88e9514cd998d",2013-12-08
"52dac1d0b6a88e9514e0b71c",2014-01-18
"52c4a3d3b6a88e9514de940a",2014-01-01
"528b9265b6a88e9514c30359",2013-11-19
"528ad768b6a88e9514c25265",2013-11-19
"52f18279b6a88e9514ea3eca",2014-02-05
"529c0ceeb6a88e9514caa3c4",2013-12-02
"52ae275eb6a88e9514d46098",2013-12-15
"5310651a4efa972750e7d367",2014-02-28
"5241903ccb48aa9fc797c9e0",2013-09-24
"52b90969b6a88e9514da35e0",2013-12-24
"534aba284efa972750f6dd38",2014-04-13
"52fbcb97b6a88e9514eae496",2014-02-12
"51b8a7e8217c626224a713b1",2013-06-12
"52935492b6a88e9514c84e67",2013-11-25
"5325ff014efa972750ea3af2",2014-03-25
"5355fabc4efa972750f86486",2014-04-22
"533780b54efa972750f48eda",2014-03-30
"527441cdb6a88e9514b5a0c1",2013-11-02
"534641754efa972750f692df",2014-04-10
"524b3004b6a88e9514aa0132",2013-10-01
"52768886b6a88e9514b63093",2013-11-03
"51f8b1f2217c626224bb1a49",2013-07-31
"535918604efa972750f8d06c",2014-04-24
"51ec4e4d217c626224b68649",2013-07-21
"51e2cf7b217c626224b3271a",2013-07-14
"524366adb6a88e9514a7fb82",2013-09-25
"534c28e64efa972750f70f00",2014-04-14
"51bfb3a8217c626224a8798f",2013-06-18
"51a8dd7634b9b0a804a13466",2013-05-31
"51be111a217c626224a81b45",2013-06-16
"51bff5e3217c626224a886a4",2013-06-18
"51f19c06217c626224b8a9da",2013-07-25
"525442c9b6a88e9514ac3f6e",2013-10-08
"52787bf7b6a88e9514b712d7",2013-11-05
"529172feb6a88e9514c70323",2013-11-24
"52d99699b6a88e9514e0a654",2014-01-17
"534f0d5b4efa972750f76bb2",2014-04-16
"5359640c4efa972750f8d7e0",2014-04-24
"5195429c34b9b0a8049d212d",2013-05-16
"522e5c5c217c626224d04050",2013-09-09
"527c5a24b6a88e9514b8ebdb",2013-11-08
"52929419b6a88e9514c7acb3",2013-11-25
"531f55354efa972750e9959d",2014-03-11
"52f7121fb6a88e9514ea9132",2014-02-09
"52e178cfb6a88e9514e1a3bd",2014-01-23
"534d6ce94efa972750f72a6a",2014-04-15
"518a561634b9b0a8049ad997",2013-05-08
"51ae258b34b9b0a804a21ff0",2013-06-04
"523c39e9217c626224d52b03",2013-09-20
"52945d48b6a88e9514c8f0bb",2013-11-26
"52433a2db6a88e9514a7eb0c",2013-09-25
"534b5d694efa972750f6e7a6",2014-04-14
"53003f1ab6a88e9514eb1cd7",2014-02-16
"51da18ef217c626224b014c8",2013-07-08
"5316aa374efa972750e863fa",2014-03-05
"52276d28217c626224cd7aa2",2013-09-04
"5327aeb84efa972750ea90ca",2014-03-18
"51df98c8217c626224b1ea45",2013-07-12
"529530d9b6a88e9514c950d8",2013-11-26
"5214fe59217c626224c534df",2013-08-21
"527e23efb6a88e9514b9efa6",2013-11-09
"5331c1414efa972750f403a2",2014-03-25
"5197eb2f34b9b0a8049dbf14",2013-05-18
"51db3550217c626224b07288",2013-07-08
"53121a2b4efa972750e7e7ca",2014-03-01
"52853715b6a88e9514bdd9b1",2013-11-14
"5304cef84efa972750e710ad",2014-02-19
"51953df034b9b0a8049d1fea",2013-05-16
"51d56807217c626224af133c",2013-07-04
"5222ad72217c626224cb39ab",2013-09-01
"52af78d1b6a88e9514d54771",NA
"52782e85b6a88e9514b6f2c6",2013-11-04
"5327c8404efa972750ea92df",2014-03-18
"5274167eb6a88e9514b593ed",2013-11-01
"53100d094efa972750e7d077",2014-02-28
"529bf822b6a88e9514ca9b86",2013-12-02
"51c0fb4c217c626224a8d1a9",2013-06-19
"5294c6bab6a88e9514c916a1",2013-11-26
"5275d2d8b6a88e9514b60c2d",2013-11-03
"519fc2b834b9b0a8049fa612",2013-05-24
"5187550334b9b0a8049a5099",2013-05-06
"524e1889b6a88e9514ab0336",2013-10-04
"52a3dfc4b6a88e9514cd5ba2",2013-12-08
"529c7857b6a88e9514caba16",2013-12-02
"528f1a46b6a88e9514c58189",2013-11-22
"5264911db6a88e9514b0f98f",2013-10-21
"52d73640b6a88e9514e072bb",2014-01-16
"52915918b6a88e9514c6ee12",2013-11-24
"52c78ba4b6a88e9514dec8a1",2014-01-04
"518135ea34b9b0a804999019",2013-05-01
"528d5e24b6a88e9514c48047",2013-11-21
"524b108bb6a88e9514a9f543",2013-10-01
"5283d95fb6a88e9514bd3128",2013-11-13
"526e066ab6a88e9514b39b23",2013-10-28
"524499f4b6a88e9514a861f1",2013-09-26
"529946e5b6a88e9514ca224c",2013-11-30
"52aa4456b6a88e9514d23d22",2013-12-12
"51ed1b05217c626224b6acd7",2013-07-22
"52e71625b6a88e9514e219d1",2014-01-28
"523086db217c626224d11fb2",2013-09-11
"5278c825b6a88e9514b71e3b",2013-11-05
"52d5d478b6a88e9514e05d39",2014-01-15
"5278ce6bb6a88e9514b71ecd",2013-11-05
"51e87ebf217c626224b547fd",2013-07-18
"525aae7ab6a88e9514adad74",2013-10-13
"52ce7e40b6a88e9514df787e",2014-01-09
"5285069cb6a88e9514bdbde4",2013-11-14
"5294dd0eb6a88e9514c924aa",2013-11-26
"52c27884b6a88e9514de753f",2013-12-31
"5221d732217c626224cae10a",2013-08-31
"51944cc734b9b0a8049cb0bf",2013-05-16
"51f45ac7217c626224b9c2a7",2013-07-27
"51ed6e07217c626224b6df3c",2013-07-22
"521ab532217c626224c7348d",2013-08-26
"52236e35217c626224cb8d68",2013-09-01
"521913a0217c626224c6b196",2013-08-24
"52208eed217c626224ca56d2",2013-08-30
"51a9689134b9b0a804a152e3",2013-06-01
"523e2bbfcb48aa9fc7968456",2013-09-21
"517fbdb934b9b0a804994a74",2013-04-30
"524a2b35b6a88e9514a9b43e",2013-10-01
"526d9238b6a88e9514b37455",2013-10-27
"523e58a6cb48aa9fc7968fd0",2013-09-22
"5292af7cb6a88e9514c7c740",2013-11-25
"5294ef68b6a88e9514c92f94",2013-11-26
"528854e8b6a88e9514bfd33c",2013-11-17
"5252e41bb6a88e9514abfc29",2013-10-07
"5273e785b6a88e9514b57e60",2013-11-01
"5249a238b6a88e9514a99006",2013-09-30
"529c9315b6a88e9514cae7f5",2013-12-02
"5279a3a6b6a88e9514b77428",2013-11-06
"52913b22b6a88e9514c6d8ea",2013-11-23
"52ab3fa2b6a88e9514d2ea7c",2013-12-13
"527091eeb6a88e9514b4995c",2013-10-30
"52aac201b6a88e9514d2b6ad",2013-12-13
"52ad748db6a88e9514d40787",2013-12-15
"52c867e1b6a88e9514ded4ca",2014-01-04
"52bba245b6a88e9514da5765",2013-12-26
"52cdcb52b6a88e9514df6d9d",NA
"52a46982b6a88e9514cd8a3e",2013-12-08
"528e8803b6a88e9514c53579",2013-11-21
"52b0ad8bb6a88e9514d5d1dc",2013-12-17
"51fca057217c626224bc75ba",2013-08-03
"52a9f8f0b6a88e9514d1f8e8",2013-12-12
