"user.id","purchase.date","purchase.count"
"52b2c1f9b6a88e9514d6f068",2014-01-18,1
"51cc99ff217c626224ab351d",2013-06-27,2
"51cc99ff217c626224ab351d",2013-06-28,1
"52d1c266b6a88e9514dfe2ef",2014-01-11,1
"521cba52217c626224c810e5",2013-11-16,2
"521cba52217c626224c810e5",2013-11-18,1
"50dcfc4334b9b0a804668adc",2012-12-28,1
"50dcfc4334b9b0a804668adc",2013-06-01,2
"50dcfc4334b9b0a804668adc",2013-06-03,1
"533df12b4efa972750f5a44d",2014-04-03,1
"524db7b3b6a88e9514aae2f4",2013-10-03,2
"524db7b3b6a88e9514aae2f4",2013-10-04,1
"524db7b3b6a88e9514aae2f4",2014-04-22,1
"51c47fba217c626224a969ee",2013-06-21,3
"53230ba44efa972750e9ec22",2014-03-14,1
"51a0293b34b9b0a8049fba32",2013-05-25,2
"51a0293b34b9b0a8049fba32",2013-05-28,1
"5205819f217c626224bf3f0f",2013-08-09,2
"5205819f217c626224bf3f0f",2013-08-12,1
"51e64043217c626224b46e5f",2013-07-17,2
"51e64043217c626224b46e5f",2013-07-18,1
"528ac27bb6a88e9514c23946",2013-12-21,1
"52ab48c1b6a88e9514d2ef23",2013-12-13,1
"519223dc34b9b0a8049c029c",2013-05-14,2
"519223dc34b9b0a8049c029c",2013-05-15,1
"52b09d66b6a88e9514d5c623",2013-12-17,1
"5331a3794efa972750f3ff90",2014-03-25,1
"5331a3794efa972750f3ff90",2014-04-18,1
"52146cc5217c626224c4fbf4",2013-08-21,3
"529a4b09b6a88e9514ca47d2",2013-11-30,2
"529a4b09b6a88e9514ca47d2",2013-12-03,1
"52aa0713b6a88e9514d20869",2013-12-12,2
"5324e7684efa972750ea14ab",2014-03-15,1
"51894e0e34b9b0a8049aa597",2013-05-07,2
"51894e0e34b9b0a8049aa597",2013-05-08,1
"5187380434b9b0a8049a4f32",2013-05-06,3
"519d25fb34b9b0a8049f2973",2013-05-22,2
"519d25fb34b9b0a8049f2973",2013-05-23,1
"51f40fcd217c626224b9ab23",2013-08-12,2
"51f40fcd217c626224b9ab23",2013-08-13,1
"529ce5a9b6a88e9514cb1051",2013-12-02,2
"529ce5a9b6a88e9514cb1051",2013-12-05,1
"5273f297b6a88e9514b584c3",2013-12-04,2
"5273f297b6a88e9514b584c3",2013-12-06,1
"52a51b15b6a88e9514cdfe21",2013-12-12,2
"52ac767eb6a88e9514d36c3c",2013-12-14,1
"523f67a9cb48aa9fc796d62c",2013-09-27,3
"519cf48134b9b0a8049f1753",2013-05-22,2
"519cf48134b9b0a8049f1753",2013-05-23,1
"51fb337c217c626224bc1de5",2013-08-02,3
"52dfd07db6a88e9514e17ae1",2014-01-22,1
"528257c7b6a88e9514bc6982",2013-12-22,1
"528257c7b6a88e9514bc6982",2014-01-14,1
"51fa8778217c626224bbdc38",2013-08-01,3
"52a85e9ab6a88e9514d0a8b0",2013-12-11,2
"52ac76cbb6a88e9514d36c6c",2013-12-14,1
"51f1ab40217c626224b8b19c",2013-07-25,2
"51f1ab40217c626224b8b19c",2013-07-26,1
"51f9c903217c626224bb73c8",2013-08-10,2
"51f9c903217c626224bb73c8",2013-08-12,1
"5256ed13b6a88e9514accb16",2013-10-10,2
"5256ed13b6a88e9514accb16",2013-10-11,1
"52a50124b6a88e9514cde7ad",2013-12-08,2
"52a50124b6a88e9514cde7ad",2013-12-11,1
"5284d07fb6a88e9514bd9e03",2013-11-14,3
"5284d07fb6a88e9514bd9e03",2014-01-23,1
"51b02cc3217c626224a58c05",2013-06-06,3
"51b02cc3217c626224a58c05",2013-06-08,1
"51b80ab3217c626224a6fa62",2013-06-12,3
"52113247217c626224c39173",2013-08-18,2
"52113247217c626224c39173",2013-08-19,1
"52248955217c626224cbfb02",2013-09-02,2
"52248955217c626224cbfb02",2013-09-04,1
"5217f53a217c626224c65b9f",2013-08-23,2
"5217f53a217c626224c65b9f",2013-08-26,11
"5217f53a217c626224c65b9f",2013-08-29,5
"5217f53a217c626224c65b9f",2013-09-20,2
"5217f53a217c626224c65b9f",2013-09-24,2
"5217f53a217c626224c65b9f",2013-09-26,2
"5217f53a217c626224c65b9f",2013-10-15,2
"5275335bb6a88e9514b5d4d3",2013-11-02,2
"5275335bb6a88e9514b5d4d3",2013-11-05,1
"4fb6606762047742c944a987",2012-05-18,1
"52509034b6a88e9514ab7fb6",2013-10-05,2
"52509034b6a88e9514ab7fb6",2013-10-09,1
"52906c79b6a88e9514c65615",2013-11-23,2
"52906c79b6a88e9514c65615",2013-11-25,1
"529d27bab6a88e9514cb2789",2013-12-03,2
"529d27bab6a88e9514cb2789",2013-12-05,1
"52a159c6b6a88e9514cc54ce",2013-12-07,2
"52a159c6b6a88e9514cc54ce",2013-12-10,1
"52685caab6a88e9514b24764",2013-10-24,2
"52685caab6a88e9514b24764",2013-10-25,1
"52acc165b6a88e9514d3a0dc",2013-12-14,1
"5298e1c6b6a88e9514ca0ef7",2013-11-29,2
"5298e1c6b6a88e9514ca0ef7",2013-12-03,1
"52a91099b6a88e9514d13eed",2013-12-12,2
"52b4e62cb6a88e9514d7f76b",2014-01-11,1
"52b4e62cb6a88e9514d7f76b",2014-02-23,1
"5268b2d9b6a88e9514b254cc",2013-10-24,3
"528389cdb6a88e9514bcffff",2013-12-14,1
"528389cdb6a88e9514bcffff",2013-12-16,1
"52860963b6a88e9514be2895",2013-11-15,2
"52860963b6a88e9514be2895",2013-11-18,1
"52a78e0fb6a88e9514cff6ff",2013-12-10,2
"526abbcdb6a88e9514b2b25d",2013-10-25,2
"526abbcdb6a88e9514b2b25d",2013-10-27,1
"52d35753b6a88e9514dff5c3",2014-01-13,1
"5298358db6a88e9514c9f80a",2013-11-29,2
"5298358db6a88e9514c9f80a",2013-12-03,1
"5284fb18b6a88e9514bdb673",2013-11-14,1
"5284fb18b6a88e9514bdb673",2013-11-15,1
"530837c34efa972750e73e09",2014-02-22,1
"52a698fbb6a88e9514cf4374",2013-12-10,2
"52a698fbb6a88e9514cf4374",2013-12-11,1
"5283bb01b6a88e9514bd209f",2013-11-13,2
"5283bb01b6a88e9514bd209f",2013-11-14,1
"5283bb01b6a88e9514bd209f",2013-11-26,1
"5283bb01b6a88e9514bd209f",2013-12-09,2
"5283bb01b6a88e9514bd209f",2013-12-10,1
"5283bb01b6a88e9514bd209f",2014-03-27,1
"5283bb01b6a88e9514bd209f",2014-04-22,1
"5296e8ffb6a88e9514c9c956",2013-12-08,2
"5296e8ffb6a88e9514c9c956",2013-12-10,1
"52529dfbb6a88e9514abed47",2013-10-07,2
"52529dfbb6a88e9514abed47",2013-10-08,1
"52743cdbb6a88e9514b59f7f",2013-11-02,2
"52743cdbb6a88e9514b59f7f",2013-11-04,1
"527f039cb6a88e9514ba7dc5",2013-11-10,2
"527f039cb6a88e9514ba7dc5",2013-11-11,1
"52c05aaeb6a88e9514da9554",2013-12-29,1
"52a22524b6a88e9514cca021",2013-12-07,2
"52a22524b6a88e9514cca021",2013-12-10,1
"5277b2c9b6a88e9514b6b6c4",2013-11-04,2
"5277b2c9b6a88e9514b6b6c4",2013-11-05,1
"525c767ab6a88e9514aed7cc",2013-10-14,2
"525c767ab6a88e9514aed7cc",2013-10-15,1
"52b13d0fb6a88e9514d638f1",2013-12-18,1
"5269ef8bb6a88e9514b2931f",2013-10-25,3
"52622c37b6a88e9514b069d9",2013-10-19,2
"52622c37b6a88e9514b069d9",2013-10-21,1
"5282a6dbb6a88e9514bc9965",2013-12-04,2
"5282a6dbb6a88e9514bc9965",2013-12-06,1
"5282a6dbb6a88e9514bc9965",2013-12-19,1
"533457984efa972750f441d8",2014-03-27,1
"533457984efa972750f441d8",2014-03-28,1
"525ecb93b6a88e9514afb27a",2013-10-16,2
"525ecb93b6a88e9514afb27a",2013-10-17,1
"525ecb93b6a88e9514afb27a",2014-04-15,1
"51ae6d54217c626224a53f0f",2013-06-05,2
"51ae6d54217c626224a53f0f",2013-06-06,1
"51ae6d54217c626224a53f0f",2013-12-17,1
"52e106a9b6a88e9514e19a74",2014-01-23,1
"52acda6eb6a88e9514d3b2bb",2013-12-14,1
"5293d368b6a88e9514c8adf3",2013-11-25,2
"5293d368b6a88e9514c8adf3",2013-11-27,1
"533d8c9f4efa972750f594e8",2014-04-03,1
"52afbaf9b6a88e9514d56d3a",2013-12-17,1
"52c1b66eb6a88e9514dad32b",2013-12-30,1
"533e4b4f4efa972750f5ac12",2014-04-04,1
"533e4b4f4efa972750f5ac12",2014-04-25,1
"5348a3244efa972750f6c089",2014-04-12,1
"5313645a4efa972750e7f3dc",2014-03-02,1
"52ab7802b6a88e9514d30b79",2013-12-13,1
"52abe746b6a88e9514d342d9",2013-12-14,1
"51eab75a217c626224b62c7a",2013-07-20,2
"51eab75a217c626224b62c7a",2013-07-23,1
"529e8361b6a88e9514cb846f",2013-12-04,2
"529e8361b6a88e9514cb846f",2013-12-06,1
"51b40894217c626224a621e3",2013-12-16,1
"520952d2217c626224c0d1bb",2013-08-12,2
"520952d2217c626224c0d1bb",2013-08-13,1
"531f46a04efa972750e994b8",2014-03-11,1
"52b8b604b6a88e9514da309d",2013-12-23,1
"51ca04d3217c626224aa9c37",2013-06-25,2
"52a8904ab6a88e9514d0cf21",2013-12-11,2
"52a8904ab6a88e9514d0cf21",2013-12-12,1
"52f1070ab6a88e9514ea35a6",2014-02-11,1
"51a715ba34b9b0a804a0e0e8",2013-05-30,2
"51a715ba34b9b0a804a0e0e8",2013-06-03,1
"4feca746ddc7948ca86b9a89",2012-06-28,1
"4feca746ddc7948ca86b9a89",2013-06-25,2
"528c1c85b6a88e9514c38fd2",2013-11-20,2
"528c1c85b6a88e9514c38fd2",2013-11-21,1
"52a56b74b6a88e9514ce52ac",2013-12-09,3
"5333b6ec4efa972750f4372f",2014-03-27,1
"532ee6c24efa972750f3b2a6",2014-03-23,1
"51a9236334b9b0a804a145f2",2013-05-31,2
"51a9236334b9b0a804a145f2",2013-06-04,1
"51e9448c217c626224b5837c",2013-07-19,2
"51e9448c217c626224b5837c",2013-07-20,1
"51b18573217c626224a5c7f1",2013-06-07,3
"5359425a4efa972750f8d4bc",2014-04-24,1
"51e9b93c217c626224b5f730",2013-07-19,1
"51e9b93c217c626224b5f730",2013-07-22,1
"520b9cdc217c626224c17c7b",2013-08-14,1
"529fcff4b6a88e9514cbe8ad",2013-12-05,2
"529fcff4b6a88e9514cbe8ad",2013-12-09,1
"528581c0b6a88e9514bdfdc9",2013-11-15,3
"52b8acf1b6a88e9514da2ff8",2013-12-23,1
"534075a74efa972750f5d32b",2014-04-06,1
"51a795ac34b9b0a804a0f986",2013-05-30,2
"51a795ac34b9b0a804a0f986",2013-06-03,1
"51a795ac34b9b0a804a0f986",2013-06-12,2
"51a795ac34b9b0a804a0f986",2013-06-13,1
"51ce09b4217c626224ab8946",2013-06-28,2
"51ce09b4217c626224ab8946",2013-07-01,1
"51ce09b4217c626224ab8946",2013-07-07,1
"51ce09b4217c626224ab8946",2013-07-25,1
"521287cf217c626224c44206",2013-08-19,2
"521287cf217c626224c44206",2013-08-20,1
"521287cf217c626224c44206",2013-09-11,1
"521287cf217c626224c44206",2013-09-16,1
"529d3ad8b6a88e9514cb2e58",2013-12-03,2
"529d3ad8b6a88e9514cb2e58",2013-12-05,1
"52cb46f4b6a88e9514df37e6",2014-01-07,1
"51d3633d217c626224ae8ce2",2013-07-02,2
"51d3633d217c626224ae8ce2",2013-07-03,1
"520631f9217c626224bf7080",2013-08-10,2
"520631f9217c626224bf7080",2013-08-12,1
"521196c5217c626224c3bc16",2013-08-19,3
"51e1d9dd217c626224b2f6e4",2013-07-13,2
"51e1d9dd217c626224b2f6e4",2013-07-15,1
"522c9af6217c626224cf7e64",2013-09-08,2
"522c9af6217c626224cf7e64",2013-09-09,1
"522c9af6217c626224cf7e64",2013-09-10,1
"5239a264217c626224d43a02",2013-09-18,3
"5239a264217c626224d43a02",2013-10-19,1
"5233d7ca217c626224d26812",2013-09-14,2
"5233d7ca217c626224d26812",2013-09-16,1
"526608e2b6a88e9514b19bbc",2013-10-22,3
"526608e2b6a88e9514b19bbc",2013-11-11,1
"526608e2b6a88e9514b19bbc",2013-11-27,1
"528e42d6b6a88e9514c50325",2013-11-21,3
"52497ab7b6a88e9514a980c4",2013-09-30,2
"52497ab7b6a88e9514a980c4",2013-10-01,1
"52497ab7b6a88e9514a980c4",2013-11-29,2
"52497ab7b6a88e9514a980c4",2013-12-03,1
"529aa617b6a88e9514ca54f3",2013-12-01,2
"529aa617b6a88e9514ca54f3",2013-12-04,1
"529d04fab6a88e9514cb1b2e",2013-12-02,2
"529d04fab6a88e9514cb1b2e",2013-12-05,1
"52b3cd29b6a88e9514d7a64f",2013-12-20,1
"52b51860b6a88e9514d7fa74",2013-12-21,1
"531e613e4efa972750e98064",2014-03-11,1
"532f3d3e4efa972750f3bbe6",2014-03-23,1
"5313c9704efa972750e7f8cf",2014-03-03,1
"5332cc904efa972750f41f5d",2014-03-26,1
"529c2c9bb6a88e9514caafe5",2013-12-02,2
"529c2c9bb6a88e9514caafe5",2013-12-05,1
"529c2c9bb6a88e9514caafe5",2013-12-13,1
"529c2c9bb6a88e9514caafe5",2014-01-21,1
"529c2c9bb6a88e9514caafe5",2014-04-04,1
"529c2c9bb6a88e9514caafe5",2014-04-22,1
"532bba134efa972750f363ef",2014-03-21,1
"5259c0d1b6a88e9514ad741a",2013-10-12,2
"5259c0d1b6a88e9514ad741a",2013-10-14,1
"526b094db6a88e9514b2c483",2013-10-26,2
"526b094db6a88e9514b2c483",2013-10-28,1
"526b094db6a88e9514b2c483",2013-12-04,1
"5207cbc1217c626224c0162d",2013-08-11,2
"5207cbc1217c626224c0162d",2013-08-12,1
"5207cbc1217c626224c0162d",2013-11-30,7
"5207cbc1217c626224c0162d",2013-12-02,1
"5207cbc1217c626224c0162d",2013-12-04,1
"5207cbc1217c626224c0162d",2013-12-05,1
"5207cbc1217c626224c0162d",2013-12-06,1
"5207cbc1217c626224c0162d",2013-12-07,1
"52db28a7b6a88e9514e0e254",2014-01-20,1
"51ffbaeb217c626224bd166b",2013-08-05,2
"51ffbaeb217c626224bd166b",2013-08-06,1
"5310bfda4efa972750e7d802",2014-02-28,1
"52a04a1ab6a88e9514cc087b",2013-12-05,3
"52a04a1ab6a88e9514cc087b",2013-12-09,1
"52a5471cb6a88e9514ce3083",2013-12-09,2
"523615d5217c626224d2e140",2013-09-15,2
"5293d42ab6a88e9514c8ae4f",2013-11-25,2
"5293d42ab6a88e9514c8ae4f",2013-11-27,1
"5246e4a7b6a88e9514a8ec9a",2013-09-28,2
"5246e4a7b6a88e9514a8ec9a",2013-10-03,1
"5246e4a7b6a88e9514a8ec9a",2013-10-12,2
"5246e4a7b6a88e9514a8ec9a",2013-10-14,1
"5246e4a7b6a88e9514a8ec9a",2013-11-11,2
"5246e4a7b6a88e9514a8ec9a",2013-11-12,2
"529026e7b6a88e9514c625a2",2013-11-29,2
"529026e7b6a88e9514c625a2",2013-12-04,1
"529026e7b6a88e9514c625a2",2014-02-19,1
"51f7b74b217c626224bab7b0",2013-08-07,2
"51f7b74b217c626224bab7b0",2013-08-08,1
"52b21b5ab6a88e9514d6b1ec",2014-01-03,1
"52cef4c1b6a88e9514df80f5",2014-01-11,1
"52582f13b6a88e9514ad1291",2013-12-07,2
"52582f13b6a88e9514ad1291",2014-01-16,1
"52b26df9b6a88e9514d6d59e",2013-12-19,1
"533251ad4efa972750f41976",2014-03-26,1
"53475f4b4efa972750f6ac67",2014-04-11,1
"52a17990b6a88e9514cc619b",2013-12-06,2
"52a17990b6a88e9514cc619b",2013-12-09,1
"533a46944efa972750f4dca5",2014-04-01,1
"53278c6b4efa972750ea8dd4",2014-03-17,1
"53278c6b4efa972750ea8dd4",2014-03-25,1
"52841cefb6a88e9514bd5aa2",2013-11-14,3
"53240b864efa972750ea03d6",2014-03-15,1
"5355e1fa4efa972750f86275",2014-04-22,1
"531d6a924efa972750e93a0b",2014-03-10,1
"531d6a924efa972750e93a0b",2014-04-26,1
"535ae0d44efa972750f8fa98",2014-04-25,1
"52b20204b6a88e9514d6a645",2013-12-18,1
"51b8e9f0217c626224a729c7",2013-06-12,2
"51b8e9f0217c626224a729c7",2013-06-13,1
"527452d1b6a88e9514b5a4ca",2013-11-02,2
"527452d1b6a88e9514b5a4ca",2013-11-04,1
"52c7a8feb6a88e9514decabe",2014-01-04,1
"533f679f4efa972750f5c27b",2014-04-05,1
"52dc8cd6b6a88e9514e10562",2014-01-20,1
"5293ed38b6a88e9514c8b83e",2013-11-26,3
"51ad686d34b9b0a804a2090d",2013-06-04,2
"51ad686d34b9b0a804a2090d",2013-06-05,1
"520a8ee0217c626224c133a1",2013-08-13,2
"520a8ee0217c626224c133a1",2013-08-14,1
"51ba8f45217c626224a77419",2013-06-14,3
"5298b489b6a88e9514ca0429",2013-11-29,2
"5298b489b6a88e9514ca0429",2013-12-02,1
"51b672f3217c626224a69da9",2013-06-11,3
"5189832a34b9b0a8049abb86",2013-05-07,2
"5189832a34b9b0a8049abb86",2013-05-13,1
"51aead07ca452749650002e8",2013-06-05,2
"51aead07ca452749650002e8",2013-06-06,1
"51c5042c217c626224a983d2",2013-06-22,2
"51c5042c217c626224a983d2",2013-06-25,1
"520af1e4217c626224c1579f",2013-08-14,3
"52309347217c626224d1280f",2013-09-11,3
"529d6331b6a88e9514cb3da9",2013-12-03,2
"529d6331b6a88e9514cb3da9",2013-12-05,1
"5297f760b6a88e9514c9eedf",2013-11-29,2
"5297f760b6a88e9514c9eedf",2013-12-02,1
"5272bb84b6a88e9514b533e8",2013-10-31,2
"5272bb84b6a88e9514b533e8",2013-11-01,1
"52a6f6a8b6a88e9514cf7458",2013-12-10,2
"52a6f6a8b6a88e9514cf7458",2013-12-12,1
"52a37f83b6a88e9514cd2ec0",2014-04-04,1
"51bb2f7c217c626224a78a5e",2013-06-19,3
"52354b90217c626224d2b2fd",2013-09-23,2
"52354b90217c626224d2b2fd",2013-09-24,1
"526cab6fb6a88e9514b32d0d",2013-10-27,2
"526cab6fb6a88e9514b32d0d",2013-10-29,1
"526cab6fb6a88e9514b32d0d",2013-11-14,1
"526cab6fb6a88e9514b32d0d",2013-11-25,1
"51a6564534b9b0a804a0bb1f",2013-05-29,2
"51a6564534b9b0a804a0bb1f",2013-05-30,1
"52ae3178b6a88e9514d467fc",2013-12-17,1
"52ae3178b6a88e9514d467fc",2014-02-10,1
"51e9cb82217c626224b5fca5",2013-07-20,2
"51e9cb82217c626224b5fca5",2013-07-22,1
"51e9cb82217c626224b5fca5",2013-11-21,3
"51e9cb82217c626224b5fca5",2014-01-19,1
"526bbd36b6a88e9514b2e01a",2013-10-26,2
"526bbd36b6a88e9514b2e01a",2013-10-28,1
"51c9ba7f217c626224aa80bb",2013-06-25,2
"51c9ba7f217c626224aa80bb",2013-06-30,1
"52aca8aeb6a88e9514d38f34",2013-12-14,1
"52aca8aeb6a88e9514d38f34",2013-12-15,1
"5355c6194efa972750f86003",2014-04-22,1
"51aa302534b9b0a804a16b79",2013-06-01,2
"51aa302534b9b0a804a16b79",2013-06-06,1
"51aa302534b9b0a804a16b79",2013-06-18,2
"51aa302534b9b0a804a16b79",2013-06-19,1
"51e6db54217c626224b49eb2",2013-07-17,2
"51e6db54217c626224b49eb2",2013-07-18,1
"51f42cad217c626224b9b52c",2013-07-27,2
"51f42cad217c626224b9b52c",2013-07-29,1
"520333bd217c626224be4127",2013-08-08,3
"5199854434b9b0a8049e283f",2013-05-24,2
"5199854434b9b0a8049e283f",2013-05-28,1
"5199854434b9b0a8049e283f",2013-06-01,1
"5199854434b9b0a8049e283f",2013-06-05,3
"5199854434b9b0a8049e283f",2013-06-06,1
"5199854434b9b0a8049e283f",2013-06-10,1
"52261b8e217c626224cce62e",2013-09-03,3
"52360c40217c626224d2de53",2013-09-15,2
"52360c40217c626224d2de53",2013-09-16,1
"52360c40217c626224d2de53",2013-09-18,1
"52698b41b6a88e9514b27f4d",2013-10-30,3
"52751e92b6a88e9514b5cce7",2013-11-02,2
"52751e92b6a88e9514b5cce7",2013-11-04,1
"52925916b6a88e9514c77af4",2013-11-24,2
"52925916b6a88e9514c77af4",2013-11-25,2
"52994aa8b6a88e9514ca2301",2013-11-30,23
"52994aa8b6a88e9514ca2301",2013-12-04,1
"52969e67b6a88e9514c9badb",2013-11-28,2
"52969e67b6a88e9514c9badb",2013-11-30,7
"52969e67b6a88e9514c9badb",2013-12-03,1
"52018209217c626224bda68f",2013-11-29,2
"52018209217c626224bda68f",2013-12-03,1
"5273d3b3b6a88e9514b57409",2013-11-01,2
"5273d3b3b6a88e9514b57409",2013-11-04,1
"5273d3b3b6a88e9514b57409",2013-11-16,2
"5273d3b3b6a88e9514b57409",2013-11-18,1
"5273d3b3b6a88e9514b57409",2013-12-02,2
"5273d3b3b6a88e9514b57409",2013-12-05,1
"529cea05b6a88e9514cb11a7",2013-12-03,2
"529cea05b6a88e9514cb11a7",2013-12-05,1
"5210cc20217c626224c35c2a",2013-11-14,2
"5210cc20217c626224c35c2a",2013-11-15,1
"5210cc20217c626224c35c2a",2013-12-05,2
"5210cc20217c626224c35c2a",2013-12-09,1
"529e60a4b6a88e9514cb7aab",2013-12-03,2
"529e60a4b6a88e9514cb7aab",2013-12-06,1
"52a24049b6a88e9514ccae86",2013-12-06,2
"52a24049b6a88e9514ccae86",2013-12-10,1
"5274be8fb6a88e9514b5b65f",2014-01-15,1
"5241e8f8cb48aa9fc797f967",2013-09-24,2
"5241e8f8cb48aa9fc797f967",2013-09-25,1
"5241e8f8cb48aa9fc797f967",2013-10-01,3
"5241e8f8cb48aa9fc797f967",2013-12-17,1
"5241e8f8cb48aa9fc797f967",2014-01-08,1
"5271d17eb6a88e9514b4fe7f",2013-10-31,3
"5254a73bb6a88e9514ac580b",2013-10-09,3
"5294c511b6a88e9514c9158c",2013-11-27,2
"5294c511b6a88e9514c9158c",2013-11-29,1
"529cd52cb6a88e9514cb052f",2013-12-02,2
"529cd52cb6a88e9514cb052f",2013-12-05,1
"5273efebb6a88e9514b5828b",2013-11-18,2
"5273efebb6a88e9514b5828b",2013-11-19,1
"5275a46cb6a88e9514b5fd5e",2013-11-03,2
"5275a46cb6a88e9514b5fd5e",2013-11-05,1
"52a67defb6a88e9514cf236f",2013-12-10,2
"52a67defb6a88e9514cf236f",2013-12-11,1
"5313e7c24efa972750e7fa0a",2014-03-03,1
"530a3aed4efa972750e752f1",2014-02-23,1
"530a3aed4efa972750e752f1",2014-03-02,1
"5282d47eb6a88e9514bcb191",2013-11-13,3
"5282d47eb6a88e9514bcb191",2013-11-19,1
"5282d47eb6a88e9514bcb191",2013-11-27,1
"5298c638b6a88e9514ca081f",2013-11-29,2
"5298c638b6a88e9514ca081f",2013-12-02,1
"53162bb54efa972750e85769",2014-03-04,1
"53581a8b4efa972750f8becb",2014-04-23,1
"52fe853ab6a88e9514eb0a21",2014-03-20,1
"52a5474db6a88e9514ce30bf",2013-12-09,2
"52a5474db6a88e9514ce30bf",2013-12-10,1
"52a7c6fcb6a88e9514d02918",2013-12-11,2
"52a7c6fcb6a88e9514d02918",2013-12-12,1
"5088a5bbdc87ac0b4fa75f7c",2012-10-25,1
"5088a5bbdc87ac0b4fa75f7c",2013-07-15,2
"5088a5bbdc87ac0b4fa75f7c",2013-07-16,1
"5088a5bbdc87ac0b4fa75f7c",2013-12-17,1
"5273d519b6a88e9514b574ba",2013-11-04,2
"5273d519b6a88e9514b574ba",2013-11-06,1
"5273d519b6a88e9514b574ba",2013-11-12,1
"5273d519b6a88e9514b574ba",2013-11-18,2
"5273d519b6a88e9514b574ba",2013-11-19,1
"51acf21334b9b0a804a1ef2e",2013-06-03,2
"51acf21334b9b0a804a1ef2e",2013-06-05,1
"51acf21334b9b0a804a1ef2e",2013-06-10,2
"51acf21334b9b0a804a1ef2e",2013-06-19,1
"51acf21334b9b0a804a1ef2e",2013-07-21,1
"51acf21334b9b0a804a1ef2e",2013-12-17,1
"529d0b10b6a88e9514cb1d73",2013-12-03,3
"529d0b10b6a88e9514cb1d73",2013-12-09,1
"529d0b10b6a88e9514cb1d73",2014-01-03,1
"52983c21b6a88e9514c9f8b6",2013-11-29,2
"52983c21b6a88e9514c9f8b6",2013-12-03,1
"5267606ab6a88e9514b208b8",2013-10-24,3
"5267606ab6a88e9514b208b8",2013-11-15,3
"52a1c263b6a88e9514cc6b45",2013-12-06,2
"52a1c263b6a88e9514cc6b45",2013-12-09,1
"529cfd37b6a88e9514cb181d",2013-12-02,2
"529cfd37b6a88e9514cb181d",2013-12-05,3
"529cfd37b6a88e9514cb181d",2013-12-09,1
"5266e5b5b6a88e9514b1d344",2013-10-22,2
"5266e5b5b6a88e9514b1d344",2013-10-23,1
"5266e5b5b6a88e9514b1d344",2013-12-31,1
"52a3bc5db6a88e9514cd4bf7",2013-12-08,2
"52a3bc5db6a88e9514cd4bf7",2013-12-09,1
"5292d4f2b6a88e9514c7f38e",2013-11-25,3
"52ac8905b6a88e9514d37804",2013-12-14,1
"52af95b1b6a88e9514d5590d",2013-12-17,1
"53038ee44efa972750e702a0",2014-02-18,1
"52f737b0b6a88e9514ea924f",2014-02-22,1
"52a912c3b6a88e9514d14154",2013-12-12,1
"52b3a00cb6a88e9514d78735",2013-12-20,1
"51ae27af6b7f67981000000c",2013-06-04,2
"51ae27af6b7f67981000000c",2013-06-06,1
"518b187634b9b0a8049b04c7",2013-05-09,3
"51c505eb217c626224a9842e",2013-06-22,2
"51c505eb217c626224a9842e",2013-06-24,1
"518002af34b9b0a804995822",2013-04-30,2
"518002af34b9b0a804995822",2013-05-01,1
"520fd5ac217c626224c31650",2013-08-17,2
"520fd5ac217c626224c31650",2013-08-19,1
"52a78038b6a88e9514cfeaef",2013-12-10,2
"52a78038b6a88e9514cfeaef",2013-12-12,1
"52b10d4bb6a88e9514d62149",2013-12-18,1
"51e0d5bb217c626224b2bc15",2013-07-13,2
"51e0d5bb217c626224b2bc15",2013-07-15,1
"5199833a34b9b0a8049e277d",2013-06-05,2
"5199833a34b9b0a8049e277d",2013-06-06,1
"5353c7154efa972750f7d38e",2014-04-20,1
"51b641b9217c626224a68ab8",2013-06-10,2
"51b641b9217c626224a68ab8",2013-06-11,1
"5307c5e04efa972750e7374c",2014-02-21,1
"5342d6c54efa972750f6221d",2014-04-07,1
"52ff6f37b6a88e9514eb1284",2014-02-15,1
"518d113934b9b0a8049b36b3",2013-05-10,3
"52dfdd4fb6a88e9514e17c04",2014-01-22,1
"52ab7030b6a88e9514d30729",2013-12-13,1
"533a42804efa972750f4dc42",2014-04-01,1
"518bad0334b9b0a8049b0e06",2013-05-09,3
"519be02734b9b0a8049ed599",2013-05-23,2
"519be02734b9b0a8049ed599",2013-05-24,1
"4fbe888262047742c9639aeb",2012-05-24,1
"4fbe888262047742c9639aeb",2013-05-31,2
"4fbe888262047742c9639aeb",2013-06-04,1
"51edab5c217c626224b6f8aa",2013-07-22,2
"51edab5c217c626224b6f8aa",2013-07-24,1
"51f348a2217c626224b981ff",2013-07-27,2
"51f348a2217c626224b981ff",2013-07-30,1
"51b32d44217c626224a60189",2013-06-08,2
"51b32d44217c626224a60189",2013-06-10,1
"5221089f217c626224caa83d",2013-08-30,2
"5221089f217c626224caa83d",2013-09-03,1
"5228b3f3217c626224ce0cd1",2013-09-05,3
"5228b3f3217c626224ce0cd1",2013-09-10,1
"5228b3f3217c626224ce0cd1",2013-09-16,1
"5228b3f3217c626224ce0cd1",2013-09-17,1
"523b32aa217c626224d4db8c",2013-09-26,2
"523b32aa217c626224d4db8c",2013-09-27,1
"52b335ceb6a88e9514d71a21",2013-12-19,1
"52b3aa19b6a88e9514d78d65",2013-12-20,1
